Time,dt,Error,Omega,V,Dummy,P,I,D
5.149633987,0.048873516,0.0,0.0,0.5,0.0,0.0,0.0,0.0
5.200002062,0.050368075,0.0,0.0,0.5,0.0,0.0,0.0,0.0
5.252599902,0.05259784,0.0,0.0,0.5,0.0,0.0,0.0,0.0
5.301563225,0.048963323,0.0,0.0,0.5,0.0,0.0,0.0,0.0
5.354125928,0.052562703,0.0,0.0,0.5,0.0,0.0,0.0,0.0
5.408485667,0.054359739,0.0,0.0,0.5,0.0,0.0,0.0,0.0
5.450437129,0.041951462,0.0,0.0,0.5,0.0,0.0,0.0,0.0
5.500963521,0.050526392,0.0,0.0,0.5,0.0,0.0,0.0,0.0
5.555943777,0.054980256,0.0,0.0,0.5,0.0,0.0,0.0,0.0
5.604493328,0.048549551,0.0,0.0,0.5,0.0,0.0,0.0,0.0
5.65125445,0.046761122,0.0,0.0,0.5,0.0,0.0,0.0,0.0
5.708505206,0.057250756,0.0,0.0,0.5,0.0,0.0,0.0,0.0
5.753310426,0.04480522,0.0,0.0,0.5,0.0,0.0,0.0,0.0
5.806678684,0.053368258,0.0,0.0,0.5,0.0,0.0,0.0,0.0
5.852148615,0.045469931,0.0,0.0,0.5,0.0,0.0,0.0,0.0
5.902951914,0.050803299,0.0,0.0,0.5,0.0,0.0,0.0,0.0
5.954279751,0.051327837,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.007733989,0.053454238,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.050742058,0.043008069,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.108839469,0.058097411,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.156959727,0.048120258,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.200296535,0.043336808,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.252470558,0.052174023,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.30184929,0.049378732,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.350327838,0.048478548,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.41434699,0.064019152,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.453022956,0.038675966,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.507778012,0.054755056,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.550447474,0.042669462,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.601483406,0.051035932,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.654120476,0.05263707,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.700268023,0.046147547,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.757223001,0.056954978,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.800797668,0.043574667,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.853293495,0.052495827,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.903720891,0.050427396,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.95127854,0.047557649,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.004647648,0.053369108,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.052628616,0.047980968,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.108782403,0.056153787,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.15209245,0.043310047,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.200613076,0.048520626,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.251899584,0.051286508,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.300673893,0.048774309,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.351141784,0.050467891,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.400214651,0.049072867,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.455692785,0.055478134,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.501551431,0.045858646,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.552496432,0.050945001,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.603801347,0.051304915,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.65060687,0.046805523,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.701230141,0.050623271,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.751789562,0.050559421,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.800346285,0.048556723,0.0,0.0,0.5,0.0,0.0,0.0,0.0
