Time,dt,Error,Omega,V,Dummy,P,I,D
7.133354647,0.04749143,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.182931695,0.049577048,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.27877621,0.095844515,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.291734847,0.012958637,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.335358028,0.043623181,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.393680327,0.058322299,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.434259713,0.040579386,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.485627467,0.051367754,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.567367463,0.081739996,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.581244753,0.01387729,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.656438518,0.075193765,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.685696533,0.029258015,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.73342266,0.047726127,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.781401918,0.047979258,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.831608392,0.050206474,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.889010978,0.057402586,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.944826995,0.055816017,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.990068217,0.045241222,0.0,0.0,0.5,0.0,0.0,0.0,0.0
8.033150453,0.043082236,0.0,0.0,0.5,0.0,0.0,0.0,0.0
8.083827339,0.050676886,0.0,0.0,0.5,0.0,0.0,0.0,0.0
8.13114487,0.047317531,0.0,0.0,0.5,0.0,0.0,0.0,0.0
8.188571264,0.057426394,0.0,0.0,0.5,0.0,0.0,0.0,0.0
8.231972924,0.04340166,0.0,0.0,0.5,0.0,0.0,0.0,0.0
8.300592225,0.068619301,0.0,0.0,0.5,0.0,0.0,0.0,0.0
8.331372038,0.030779813,0.0,0.0,0.5,0.0,0.0,0.0,0.0
8.384568805,0.053196767,0.0,0.0,0.5,0.0,0.0,0.0,0.0
8.433043142,0.048474337,0.0,0.0,0.5,0.0,0.0,0.0,0.0
8.481403603,0.048360461,0.0,0.0,0.5,0.0,0.0,0.0,0.0
8.538240998,0.056837395,0.0,0.0,0.5,0.0,0.0,0.0,0.0
8.589063452,0.050822454,0.0,0.0,0.5,0.0,0.0,0.0,0.0
8.63537189,0.046308438,0.0,0.0,0.5,0.0,0.0,0.0,0.0
8.687047283,0.051675393,0.0,0.0,0.5,0.0,0.0,0.0,0.0
8.733193473,0.04614619,0.0,0.0,0.5,0.0,0.0,0.0,0.0
8.790295232,0.057101759,0.0,0.0,0.5,0.0,0.0,0.0,0.0
8.834043532,0.0437483,0.0,0.0,0.5,0.0,0.0,0.0,0.0
8.911728026,0.077684494,0.0,0.0,0.5,0.0,0.0,0.0,0.0
8.933152799,0.021424773,0.0,0.0,0.5,0.0,0.0,0.0,0.0
8.983599759,0.05044696,0.0,0.0,0.5,0.0,0.0,0.0,0.0
9.052263046,0.068663287,0.0,0.0,0.5,0.0,0.0,0.0,0.0
9.090469682,0.038206636,0.0,0.0,0.5,0.0,0.0,0.0,0.0
9.13384747,0.043377788,0.0,0.0,0.5,0.0,0.0,0.0,0.0
9.181747248,0.047899778,0.0,0.0,0.5,0.0,0.0,0.0,0.0
9.243328446,0.061581198,0.0,0.0,0.5,0.0,0.0,0.0,0.0
9.284549381,0.041220935,0.0,0.0,0.5,0.0,0.0,0.0,0.0
9.330917793,0.046368412,0.0,0.0,0.5,0.0,0.0,0.0,0.0
9.382360324,0.051442531,0.0,0.0,0.5,0.0,0.0,0.0,0.0
9.431057925,0.048697601,0.0,0.0,0.5,0.0,0.0,0.0,0.0
9.490414352,0.059356427,0.0,0.0,0.5,0.0,0.0,0.0,0.0
9.538247154,0.047832802,0.0,0.0,0.5,0.0,0.0,0.0,0.0
9.582238257,0.043991103,0.0,0.0,0.5,0.0,0.0,0.0,0.0
9.632654171,0.050415914,0.0,0.0,0.5,0.0,0.0,0.0,0.0
9.68206112,0.049406949,0.0,0.0,0.5,0.0,0.0,0.0,0.0
9.750388993,0.068327873,0.0,0.0,0.5,0.0,0.0,0.0,0.0
9.78283577,0.032446777,0.0,0.0,0.5,0.0,0.0,0.0,0.0
9.841277743,0.058441973,0.0,0.0,0.5,0.0,0.0,0.0,0.0
9.881888632,0.040610889,0.0,0.0,0.5,0.0,0.0,0.0,0.0
9.932468537,0.050579905,0.0,0.0,0.5,0.0,0.0,0.0,0.0
