Time,dt,Error,Omega,V,Dummy,P,I,D
5.994206723,0.022444069,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.073198653,0.07899193,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.102719996,0.029521343,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.146395767,0.043675771,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.198435518,0.052039751,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.249097951,0.050662433,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.300574006,0.051476055,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.348164799,0.047590793,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.412510147,0.064345348,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.44517296,0.032662813,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.496588994,0.051416034,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.565707326,0.069118332,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.603130446,0.03742312,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.644370291,0.041239845,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.695390355,0.051020064,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.744462268,0.049071913,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.794933724,0.050471456,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.846767471,0.051833747,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.899063711,0.05229624,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.946815999,0.047752288,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.013204511,0.066388512,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.069714967,0.056510456,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.09455929,0.024844323,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.147864486,0.053305196,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.200956963,0.053092477,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.244874672,0.043917709,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.302791466,0.057916794,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.353921672,0.051130206,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.395281348,0.041359676,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.449663257,0.054381909,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.501728251,0.052064994,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.552173284,0.050445033,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.594565494,0.04239221,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.644346557,0.049781063,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.703468474,0.059121917,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.752058784,0.04859031,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.810269441,0.058210657,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.849965229,0.039695788,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.894531027,0.044565798,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.944474217,0.04994319,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.994230952,0.049756735,0.0,0.0,0.5,0.0,0.0,0.0,0.0
8.04562938,0.051398428,0.0,0.0,0.5,0.0,0.0,0.0,0.0
8.099401989,0.053772609,0.0,0.0,0.5,0.0,0.0,0.0,0.0
8.149385821,0.049983832,0.0,0.0,0.5,0.0,0.0,0.0,0.0
8.194655559,0.045269738,0.0,0.0,0.5,0.0,0.0,0.0,0.0
8.251824976,0.057169417,0.0,0.0,0.5,0.0,0.0,0.0,0.0
8.297780548,0.045955572,0.0,0.0,0.5,0.0,0.0,0.0,0.0
8.345639682,0.047859134,0.0,0.0,0.5,0.0,0.0,0.0,0.0
8.395931897,0.050292215,0.0,0.0,0.5,0.0,0.0,0.0,0.0
8.447498885,0.051566988,0.0,0.0,0.5,0.0,0.0,0.0,0.0
8.494765855,0.04726697,0.0,0.0,0.5,0.0,0.0,0.0,0.0
8.544900441,0.050134586,0.0,0.0,0.5,0.0,0.0,0.0,0.0
8.594317811,0.04941737,0.0,0.0,0.5,0.0,0.0,0.0,0.0
8.644497138,0.050179327,0.0,0.0,0.5,0.0,0.0,0.0,0.0
8.698373387,0.053876249,0.0,0.0,0.5,0.0,0.0,0.0,0.0
8.74454251,0.046169123,0.0,0.0,0.5,0.0,0.0,0.0,0.0
8.797440284,0.052897774,0.0,0.0,0.5,0.0,0.0,0.0,0.0
8.844524754,0.04708447,0.0,0.0,0.5,0.0,0.0,0.0,0.0
8.894839535,0.050314781,0.0,0.0,0.5,0.0,0.0,0.0,0.0
8.958040163,0.063200628,0.0,0.0,0.5,0.0,0.0,0.0,0.0
8.994663531,0.036623368,0.0,0.0,0.5,0.0,0.0,0.0,0.0
9.045171671,0.05050814,0.0,0.0,0.5,0.0,0.0,0.0,0.0
9.095081765,0.049910094,0.0,0.0,0.5,0.0,0.0,0.0,0.0
9.148710053,0.053628288,0.0,0.0,0.5,0.0,0.0,0.0,0.0
9.194208073,0.04549802,0.0,0.0,0.5,0.0,0.0,0.0,0.0
9.24486312,0.050655047,0.0,0.0,0.5,0.0,0.0,0.0,0.0
9.298199599,0.053336479,0.0,0.0,0.5,0.0,0.0,0.0,0.0
9.345478262,0.047278663,0.0,0.0,0.5,0.0,0.0,0.0,0.0
9.394295039,0.048816777,0.0,0.0,0.5,0.0,0.0,0.0,0.0
9.448504311,0.054209272,0.0,0.0,0.5,0.0,0.0,0.0,0.0
9.497367491,0.04886318,0.0,0.0,0.5,0.0,0.0,0.0,0.0
9.544978906,0.047611415,0.0,0.0,0.5,0.0,0.0,0.0,0.0
9.596769164,0.051790258,0.0,0.0,0.5,0.0,0.0,0.0,0.0
9.652451248,0.055682084,0.0,0.0,0.5,0.0,0.0,0.0,0.0
9.694377167,0.041925919,0.0,0.0,0.5,0.0,0.0,0.0,0.0
9.748312315,0.053935148,0.0,0.0,0.5,0.0,0.0,0.0,0.0
9.796004612,0.047692297,0.0,0.0,0.5,0.0,0.0,0.0,0.0
9.845695073,0.049690461,0.0,0.0,0.5,0.0,0.0,0.0,0.0
9.898393986,0.052698913,0.0,0.0,0.5,0.0,0.0,0.0,0.0
9.947380075,0.048986089,0.0,0.0,0.5,0.0,0.0,0.0,0.0
10.044358256,0.096978181,0.0,0.0,0.5,0.0,0.0,0.0,0.0
10.106166765,0.061808509,0.0,0.0,0.5,0.0,0.0,0.0,0.0
10.173079786,0.066913021,0.0,0.0,0.5,0.0,0.0,0.0,0.0
10.194661995,0.021582209,0.0,0.0,0.5,0.0,0.0,0.0,0.0
10.245860059,0.051198064,0.0,0.0,0.5,0.0,0.0,0.0,0.0
10.294285416,0.048425357,0.0,0.0,0.5,0.0,0.0,0.0,0.0
10.344285582,0.050000166,0.0,0.0,0.5,0.0,0.0,0.0,0.0
10.39452946,0.050243878,0.0,0.0,0.5,0.0,0.0,0.0,0.0
10.448904696,0.054375236,0.0,0.0,0.5,0.0,0.0,0.0,0.0
10.502006611,0.053101915,0.0,0.0,0.5,0.0,0.0,0.0,0.0
10.544526309,0.042519698,0.0,0.0,0.5,0.0,0.0,0.0,0.0
10.596939816,0.052413507,0.0,0.0,0.5,0.0,0.0,0.0,0.0
10.648169183,0.051229367,0.0,0.0,0.5,0.0,0.0,0.0,0.0
10.696448274,0.048279091,0.0,0.0,0.5,0.0,0.0,0.0,0.0
10.744287127,0.047838853,0.0,0.0,0.5,0.0,0.0,0.0,0.0
10.798728568,0.054441441,0.0,0.0,0.5,0.0,0.0,0.0,0.0
10.850239281,0.051510713,0.0,0.0,0.5,0.0,0.0,0.0,0.0
10.899583935,0.049344654,0.0,0.0,0.5,0.0,0.0,0.0,0.0
10.944502685,0.04491875,0.0,0.0,0.5,0.0,0.0,0.0,0.0
11.026640714,0.082138029,0.0,0.0,0.5,0.0,0.0,0.0,0.0
11.045392812,0.018752098,0.0,0.0,0.5,0.0,0.0,0.0,0.0
11.099556591,0.054163779,0.0,0.0,0.5,0.0,0.0,0.0,0.0
11.145425558,0.045868967,0.0,0.0,0.5,0.0,0.0,0.0,0.0
11.198429567,0.053004009,0.0,0.0,0.5,0.0,0.0,0.0,0.0
11.253143948,0.054714381,0.0,0.0,0.5,0.0,0.0,0.0,0.0
11.294538955,0.041395007,0.0,0.0,0.5,0.0,0.0,0.0,0.0
11.346103198,0.051564243,0.0,0.0,0.5,0.0,0.0,0.0,0.0
11.407138987,0.061035789,0.0,0.0,0.5,0.0,0.0,0.0,0.0
11.444999752,0.037860765,0.0,0.0,0.5,0.0,0.0,0.0,0.0
11.50653079,0.061531038,0.0,0.0,0.5,0.0,0.0,0.0,0.0
11.551775127,0.045244337,0.0,0.0,0.5,0.0,0.0,0.0,0.0
11.595668908,0.043893781,0.0,0.0,0.5,0.0,0.0,0.0,0.0
11.660320756,0.064651848,0.0,0.0,0.5,0.0,0.0,0.0,0.0
11.698936334,0.038615578,0.0,0.0,0.5,0.0,0.0,0.0,0.0
11.752687801,0.053751467,0.0,0.0,0.5,0.0,0.0,0.0,0.0
11.794710415,0.042022614,0.0,0.0,0.5,0.0,0.0,0.0,0.0
11.848137528,0.053427113,0.0,0.0,0.5,0.0,0.0,0.0,0.0
11.901018408,0.05288088,0.0,0.0,0.5,0.0,0.0,0.0,0.0
11.944207036,0.043188628,0.0,0.0,0.5,0.0,0.0,0.0,0.0
11.996995749,0.052788713,0.0,0.0,0.5,0.0,0.0,0.0,0.0
12.046244548,0.049248799,0.0,0.0,0.5,0.0,0.0,0.0,0.0
