Time,dt,Error,Omega,V,Dummy,P,I,D
4.249462285,0.049816835,0.0,0.0,0.4249462284999999,0.0,0.0,0.0,0.0
4.299896527,0.050434242,0.0,0.0,0.4299896526999999,0.0,0.0,0.0,0.0
4.350876491,0.050979964,0.0,0.0,0.4350876490999999,0.0,0.0,0.0,0.0
4.399691406,0.048814915,0.0,0.0,0.4399691405999999,0.0,0.0,0.0,0.0
4.450099065,0.050407659,0.0,0.0,0.44500990649999994,0.0,0.0,0.0,0.0
4.695500603,0.245401538,0.0,0.0,0.46955006029999996,0.0,0.0,0.0,0.0
4.738030717,0.042530114,0.0,0.0,0.47380307169999997,0.0,0.0,0.0,0.0
4.785402109,0.047371392,0.0,0.0,0.4785402109,0.0,0.0,0.0,0.0
4.802969468,0.017567359,0.0,0.0,0.48029694679999996,0.0,0.0,0.0,0.0
4.850874777,0.047905309,0.0,0.0,0.48508747769999994,0.0,0.0,0.0,0.0
4.901821694,0.050946917,0.0,0.0,0.4901821693999999,0.0,0.0,0.0,0.0
4.952710423,0.050888729,0.0,0.0,0.4952710422999999,0.0,0.0,0.0,0.0
5.006484515,0.053774092,0.0,0.0,0.5,0.0,0.0,0.0,0.0
5.049948252,0.043463737,0.0,0.0,0.5,0.0,0.0,0.0,0.0
5.101621214,0.051672962,0.0,0.0,0.5,0.0,0.0,0.0,0.0
5.150237698,0.048616484,0.0,0.0,0.5,0.0,0.0,0.0,0.0
5.200653914,0.050416216,0.0,0.0,0.5,0.0,0.0,0.0,0.0
5.251842709,0.051188795,0.0,0.0,0.5,0.0,0.0,0.0,0.0
5.315463691,0.063620982,0.0,0.0,0.5,0.0,0.0,0.0,0.0
5.349951705,0.034488014,0.0,0.0,0.5,0.0,0.0,0.0,0.0
5.400864514,0.050912809,0.0,0.0,0.5,0.0,0.0,0.0,0.0
5.46637597,0.065511456,0.0,0.0,0.5,0.0,0.0,0.0,0.0
5.503038001,0.036662031,0.0,0.0,0.5,0.0,0.0,0.0,0.0
5.558580893,0.055542892,0.0,0.0,0.5,0.0,0.0,0.0,0.0
5.600923437,0.042342544,0.0,0.0,0.5,0.0,0.0,0.0,0.0
5.652013753,0.051090316,0.0,0.0,0.5,0.0,0.0,0.0,0.0
5.723559107,0.071545354,0.0,0.0,0.5,0.0,0.0,0.0,0.0
5.757989415,0.034430308,0.0,0.0,0.5,0.0,0.0,0.0,0.0
5.806911777,0.048922362,0.0,0.0,0.5,0.0,0.0,0.0,0.0
5.857171938,0.050260161,0.0,0.0,0.5,0.0,0.0,0.0,0.0
5.90684262,0.049670682,0.0,0.0,0.5,0.0,0.0,0.0,0.0
5.954438806,0.047596186,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.002095283,0.047656477,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.049682331,0.047587048,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.10395556,0.054273229,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.158656593,0.054701033,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.217354601,0.058698008,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.251818536,0.034463935,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.309394461,0.057575925,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.377155918,0.067761457,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.416496144,0.039340226,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.450955772,0.034459628,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.518064583,0.067108811,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.559887207,0.041822624,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.611326248,0.051439041,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.654203372,0.042877124,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.707173822,0.05297045,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.757260484,0.050086662,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.80351385,0.046253366,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.869253689,0.065739839,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.905279797,0.036026108,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.978330599,0.073050802,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.001431846,0.023101247,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.058819771,0.057387925,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.105534388,0.046714617,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.153130003,0.047595615,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.201066686,0.047936683,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.250494378,0.049427692,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.303659562,0.053165184,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.351233973,0.047574411,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.401999476,0.050765503,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.451802374,0.049802898,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.499858739,0.048056365,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.549516846,0.049658107,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.60126917,0.051752324,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.650023192,0.048754022,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.72295313,0.072929938,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.75006991,0.02711678,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.799563215,0.049493305,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.850022649,0.050459434,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.90256205,0.052539401,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.950438382,0.047876332,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.999768176,0.049329794,0.0,0.0,0.5,0.0,0.0,0.0,0.0
8.049487888,0.049719712,0.0,0.0,0.5,0.0,0.0,0.0,0.0
8.107519342,0.058031454,0.0,0.0,0.5,0.0,0.0,0.0,0.0
8.150348628,0.042829286,0.0,0.0,0.5,0.0,0.0,0.0,0.0
8.202012693,0.051664065,0.0,0.0,0.5,0.0,0.0,0.0,0.0
8.258110235,0.056097542,0.0,0.0,0.5,0.0,0.0,0.0,0.0
8.300685689,0.042575454,0.0,0.0,0.5,0.0,0.0,0.0,0.0
8.353509284,0.052823595,0.0,0.0,0.5,0.0,0.0,0.0,0.0
8.4074283,0.053919016,0.0,0.0,0.5,0.0,0.0,0.0,0.0
8.451681982,0.044253682,0.0,0.0,0.5,0.0,0.0,0.0,0.0
8.502408675,0.050726693,0.0,0.0,0.5,0.0,0.0,0.0,0.0
8.553058694,0.050650019,0.0,0.0,0.5,0.0,0.0,0.0,0.0
8.602803386,0.049744692,0.0,0.0,0.5,0.0,0.0,0.0,0.0
8.65015531,0.047351924,0.0,0.0,0.5,0.0,0.0,0.0,0.0
8.699723506,0.049568196,0.0,0.0,0.5,0.0,0.0,0.0,0.0
8.757346517,0.057623011,0.0,0.0,0.5,0.0,0.0,0.0,0.0
8.801659267,0.04431275,0.0,0.0,0.5,0.0,0.0,0.0,0.0
8.850533462,0.048874195,0.0,0.0,0.5,0.0,0.0,0.0,0.0
8.909342565,0.058809103,0.0,0.0,0.5,0.0,0.0,0.0,0.0
8.950647457,0.041304892,0.0,0.0,0.5,0.0,0.0,0.0,0.0
8.999682577,0.04903512,0.0,0.0,0.5,0.0,0.0,0.0,0.0
9.050738976,0.051056399,0.0,0.0,0.5,0.0,0.0,0.0,0.0
9.103933881,0.053194905,0.0,0.0,0.5,0.0,0.0,0.0,0.0
9.152721281,0.0487874,0.0,0.0,0.5,0.0,0.0,0.0,0.0
9.205188446,0.052467165,0.0,0.0,0.5,0.0,0.0,0.0,0.0
9.258111121,0.052922675,0.0,0.0,0.5,0.0,0.0,0.0,0.0
9.299833405,0.041722284,0.0,0.0,0.5,0.0,0.0,0.0,0.0
9.351836204,0.052002799,0.0,0.0,0.5,0.0,0.0,0.0,0.0
9.402532186,0.050695982,0.0,0.0,0.5,0.0,0.0,0.0,0.0
9.452925778,0.050393592,0.0,0.0,0.5,0.0,0.0,0.0,0.0
9.505081425,0.052155647,0.0,0.0,0.5,0.0,0.0,0.0,0.0
9.549695464,0.044614039,0.0,0.0,0.5,0.0,0.0,0.0,0.0
9.602577949,0.052882485,0.0,0.0,0.5,0.0,0.0,0.0,0.0
9.651560222,0.048982273,0.0,0.0,0.5,0.0,0.0,0.0,0.0
9.702664348,0.051104126,0.0,0.0,0.5,0.0,0.0,0.0,0.0
9.750260765,0.047596417,0.0,0.0,0.5,0.0,0.0,0.0,0.0
9.801074414,0.050813649,0.0,0.0,0.5,0.0,0.0,0.0,0.0
9.85291693,0.051842516,0.0,0.0,0.5,0.0,0.0,0.0,0.0
9.901318212,0.048401282,0.0,0.0,0.5,0.0,0.0,0.0,0.0
9.961803338,0.060485126,0.0,0.0,0.5,0.0,0.0,0.0,0.0
10.007699895,0.045896557,0.0,0.0,0.5,0.0,0.0,0.0,0.0
10.075931884,0.068231989,0.0,0.0,0.5,0.0,0.0,0.0,0.0
10.103168617,0.027236733,0.0,0.0,0.5,0.0,0.0,0.0,0.0
10.152231965,0.049063348,0.0,0.0,0.5,0.0,0.0,0.0,0.0
10.201712594,0.049480629,0.0,0.0,0.5,0.0,0.0,0.0,0.0
10.256125396,0.054412802,0.0,0.0,0.5,0.0,0.0,0.0,0.0
10.308017823,0.051892427,0.0,0.0,0.5,0.0,0.0,0.0,0.0
10.354763012,0.046745189,0.0,0.0,0.5,0.0,0.0,0.0,0.0
10.40212625,0.047363238,0.0,0.0,0.5,0.0,0.0,0.0,0.0
10.450949352,0.048823102,0.0,0.0,0.5,0.0,0.0,0.0,0.0
10.503215904,0.052266552,0.0,0.0,0.5,0.0,0.0,0.0,0.0
10.554854188,0.051638284,0.0,0.0,0.5,0.0,0.0,0.0,0.0
10.605269524,0.050415336,0.0,0.0,0.5,0.0,0.0,0.0,0.0
10.649849635,0.044580111,0.0,0.0,0.5,0.0,0.0,0.0,0.0
10.699929123,0.050079488,0.0,0.0,0.5,0.0,0.0,0.0,0.0
10.751857302,0.051928179,0.0,0.0,0.5,0.0,0.0,0.0,0.0
10.801037005,0.049179703,0.0,0.0,0.5,0.0,0.0,0.0,0.0
10.851943512,0.050906507,0.0,0.0,0.5,0.0,0.0,0.0,0.0
10.900579417,0.048635905,0.0,0.0,0.5,0.0,0.0,0.0,0.0
10.951183114,0.050603697,0.0,0.0,0.5,0.0,0.0,0.0,0.0
11.000966164,0.04978305,0.0,0.0,0.5,0.0,0.0,0.0,0.0
11.059392947,0.058426783,0.0,0.0,0.5,0.0,0.0,0.0,0.0
11.100924406,0.041531459,0.0,0.0,0.5,0.0,0.0,0.0,0.0
11.14939659,0.048472184,0.0,0.0,0.5,0.0,0.0,0.0,0.0
11.202019351,0.052622761,0.0,0.0,0.5,0.0,0.0,0.0,0.0
11.252749612,0.050730261,0.0,0.0,0.5,0.0,0.0,0.0,0.0
11.30086128,0.048111668,0.0,0.0,0.5,0.0,0.0,0.0,0.0
11.352802074,0.051940794,0.0,0.0,0.5,0.0,0.0,0.0,0.0
11.401017943,0.048215869,0.0,0.0,0.5,0.0,0.0,0.0,0.0
11.450231092,0.049213149,0.0,0.0,0.5,0.0,0.0,0.0,0.0
11.500862816,0.050631724,0.0,0.0,0.5,0.0,0.0,0.0,0.0
11.559649194,0.058786378,0.0,0.0,0.5,0.0,0.0,0.0,0.0
11.606356167,0.046706973,0.0,0.0,0.5,0.0,0.0,0.0,0.0
11.652848317,0.04649215,0.0,0.0,0.5,0.0,0.0,0.0,0.0
11.699843651,0.046995334,0.0,0.0,0.5,0.0,0.0,0.0,0.0
11.762670995,0.062827344,0.0,0.0,0.5,0.0,0.0,0.0,0.0
11.803460917,0.040789922,0.0,0.0,0.5,0.0,0.0,0.0,0.0
11.85210531,0.048644393,0.0,0.0,0.5,0.0,0.0,0.0,0.0
11.903561467,0.051456157,0.0,0.0,0.5,0.0,0.0,0.0,0.0
11.955695361,0.052133894,0.0,0.0,0.5,0.0,0.0,0.0,0.0
11.99981354,0.044118179,0.0,0.0,0.5,0.0,0.0,0.0,0.0
12.049713115,0.049899575,0.0,0.0,0.5,0.0,0.0,0.0,0.0
12.104812073,0.055098958,0.0,0.0,0.5,0.0,0.0,0.0,0.0
12.149812171,0.045000098,0.0,0.0,0.5,0.0,0.0,0.0,0.0
12.201374572,0.051562401,0.0,0.0,0.5,0.0,0.0,0.0,0.0
12.24977868,0.048404108,0.0,0.0,0.5,0.0,0.0,0.0,0.0
12.303227909,0.053449229,0.0,0.0,0.5,0.0,0.0,0.0,0.0
12.349689256,0.046461347,0.0,0.0,0.5,0.0,0.0,0.0,0.0
12.402186444,0.052497188,0.0,0.0,0.5,0.0,0.0,0.0,0.0
12.452091531,0.049905087,0.0,0.0,0.5,0.0,0.0,0.0,0.0
12.506664106,0.054572575,0.0,0.0,0.5,0.0,0.0,0.0,0.0
12.551168165,0.044504059,0.0,0.0,0.5,0.0,0.0,0.0,0.0
12.607314015,0.05614585,0.0,0.0,0.5,0.0,0.0,0.0,0.0
12.649917007,0.042602992,0.0,0.0,0.5,0.0,0.0,0.0,0.0
12.700010323,0.050093316,0.0,0.0,0.5,0.0,0.0,0.0,0.0
12.749981333,0.04997101,0.0,0.0,0.5,0.0,0.0,0.0,0.0
12.801735873,0.05175454,0.0,0.0,0.5,0.0,0.0,0.0,0.0
12.850143769,0.048407896,0.0,0.0,0.5,0.0,0.0,0.0,0.0
12.899891889,0.04974812,0.0,0.0,0.5,0.0,0.0,0.0,0.0
12.954925024,0.055033135,0.0,0.0,0.5,0.0,0.0,0.0,0.0
12.999802186,0.044877162,0.0,0.0,0.5,0.0,0.0,0.0,0.0
13.06002389,0.060221704,0.0,0.0,0.5,0.0,0.0,0.0,0.0
13.130773441,0.070749551,0.0,0.0,0.5,0.0,0.0,0.0,0.0
13.154765206,0.023991765,0.0,0.0,0.5,0.0,0.0,0.0,0.0
13.202874659,0.048109453,0.0,0.0,0.5,0.0,0.0,0.0,0.0
13.257476534,0.054601875,0.0,0.0,0.5,0.0,0.0,0.0,0.0
13.302039421,0.044562887,0.0,0.0,0.5,0.0,0.0,0.0,0.0
13.350349689,0.048310268,0.0,0.0,0.5,0.0,0.0,0.0,0.0
13.402592644,0.052242955,0.0,0.0,0.5,0.0,0.0,0.0,0.0
13.449599865,0.047007221,0.0,0.0,0.5,0.0,0.0,0.0,0.0
13.502505356,0.052905491,0.0,0.0,0.5,0.0,0.0,0.0,0.0
13.550182367,0.047677011,0.0,0.0,0.5,0.0,0.0,0.0,0.0
13.609866999,0.059684632,0.0,0.0,0.5,0.0,0.0,0.0,0.0
13.650162044,0.040295045,0.0,0.0,0.5,0.0,0.0,0.0,0.0
13.701204155,0.051042111,0.0,0.0,0.5,0.0,0.0,0.0,0.0
13.751116056,0.049911901,0.0,0.0,0.5,0.0,0.0,0.0,0.0
13.801245517,0.050129461,0.0,0.0,0.5,0.0,0.0,0.0,0.0
13.84998405,0.048738533,0.0,0.0,0.5,0.0,0.0,0.0,0.0
13.901958012,0.051973962,0.0,0.0,0.5,0.0,0.0,0.0,0.0
13.951730321,0.049772309,0.0,0.0,0.5,0.0,0.0,0.0,0.0
14.002388759,0.050658438,0.0,0.0,0.5,0.0,0.0,0.0,0.0
14.051006328,0.048617569,0.0,0.0,0.5,0.0,0.0,0.0,0.0
14.101024593,0.050018265,0.0,0.0,0.5,0.0,0.0,0.0,0.0
14.155132482,0.054107889,0.0,0.0,0.5,0.0,0.0,0.0,0.0
14.201060664,0.045928182,0.0,0.0,0.5,0.0,0.0,0.0,0.0
14.252307279,0.051246615,0.0,0.0,0.5,0.0,0.0,0.0,0.0
14.299764095,0.047456816,0.0,0.0,0.5,0.0,0.0,0.0,0.0
14.350820737,0.051056642,0.0,0.0,0.5,0.0,0.0,0.0,0.0
14.41195784,0.061137103,0.0,0.0,0.5,0.0,0.0,0.0,0.0
14.449751316,0.037793476,0.0,0.0,0.5,0.0,0.0,0.0,0.0
14.503431311,0.053679995,0.0,0.0,0.5,0.0,0.0,0.0,0.0
14.550162434,0.046731123,0.0,0.0,0.5,0.0,0.0,0.0,0.0
14.602540482,0.052378048,0.0,0.0,0.5,0.0,0.0,0.0,0.0
14.652012927,0.049472445,0.0,0.0,0.5,0.0,0.0,0.0,0.0
14.701519381,0.049506454,0.0,0.0,0.5,0.0,0.0,0.0,0.0
14.75477561,0.053256229,0.0,0.0,0.5,0.0,0.0,0.0,0.0
14.799690127,0.044914517,0.0,0.0,0.5,0.0,0.0,0.0,0.0
14.852173017,0.05248289,0.0,0.0,0.5,0.0,0.0,0.0,0.0
14.90016825,0.047995233,0.0,0.0,0.5,0.0,0.0,0.0,0.0
14.949833744,0.049665494,0.0,0.0,0.5,0.0,0.0,0.0,0.0
15.001204329,0.051370585,0.0,0.0,0.5,0.0,0.0,0.0,0.0
15.051415816,0.050211487,0.0,0.0,0.5,0.0,0.0,0.0,0.0
15.102705507,0.051289691,0.0,0.0,0.5,0.0,0.0,0.0,0.0
15.1538272,0.051121693,0.0,0.0,0.5,0.0,0.0,0.0,0.0
15.200849129,0.047021929,0.0,0.0,0.5,0.0,0.0,0.0,0.0
15.25610258,0.055253451,0.0,0.0,0.5,0.0,0.0,0.0,0.0
15.299966666,0.043864086,0.0,0.0,0.5,0.0,0.0,0.0,0.0
15.359663323,0.059696657,0.0,0.0,0.5,0.0,0.0,0.0,0.0
15.399680718,0.040017395,0.0,0.0,0.5,0.0,0.0,0.0,0.0
15.450805698,0.05112498,0.0,0.0,0.5,0.0,0.0,0.0,0.0
15.501008637,0.050202939,0.0,0.0,0.5,0.0,0.0,0.0,0.0
15.55087161,0.049862973,0.0,0.0,0.5,0.0,0.0,0.0,0.0
15.600785325,0.049913715,0.0,0.0,0.5,0.0,0.0,0.0,0.0
15.651810644,0.051025319,0.0,0.0,0.5,0.0,0.0,0.0,0.0
15.701404222,0.049593578,0.0,0.0,0.5,0.0,0.0,0.0,0.0
15.749641996,0.048237774,0.0,0.0,0.5,0.0,0.0,0.0,0.0
15.809042346,0.05940035,0.0,0.0,0.5,0.0,0.0,0.0,0.0
15.850672424,0.041630078,0.0,0.0,0.5,0.0,0.0,0.0,0.0
15.899758089,0.049085665,0.0,0.0,0.5,0.0,0.0,0.0,0.0
15.949993964,0.050235875,0.0,0.0,0.5,0.0,0.0,0.0,0.0
15.999679349,0.049685385,0.0,0.0,0.5,0.0,0.0,0.0,0.0
16.049964954,0.050285605,0.0,0.0,0.5,0.0,0.0,0.0,0.0
16.108760263,0.058795309,0.0,0.0,0.5,0.0,0.0,0.0,0.0
16.163463093,0.05470283,0.0,0.0,0.5,0.0,0.0,0.0,0.0
16.215300961,0.051837868,0.0,0.0,0.5,0.0,0.0,0.0,0.0
16.250259767,0.034958806,0.0,0.0,0.5,0.0,0.0,0.0,0.0
16.299797925,0.049538158,0.0,0.0,0.5,0.0,0.0,0.0,0.0
16.350686116,0.050888191,0.0,0.0,0.5,0.0,0.0,0.0,0.0
16.422362189,0.071676073,0.0,0.0,0.5,0.0,0.0,0.0,0.0
16.451035612,0.028673423,0.0,0.0,0.5,0.0,0.0,0.0,0.0
16.511850285,0.060814673,0.0,0.0,0.5,0.0,0.0,0.0,0.0
16.549903096,0.038052811,0.0,0.0,0.5,0.0,0.0,0.0,0.0
16.59964766,0.049744564,0.0,0.0,0.5,0.0,0.0,0.0,0.0
16.650560561,0.050912901,0.0,0.0,0.5,0.0,0.0,0.0,0.0
16.699774235,0.049213674,0.0,0.0,0.5,0.0,0.0,0.0,0.0
16.751290083,0.051515848,0.0,0.0,0.5,0.0,0.0,0.0,0.0
16.799818974,0.048528891,0.0,0.0,0.5,0.0,0.0,0.0,0.0
16.850780153,0.050961179,0.0,0.0,0.5,0.0,0.0,0.0,0.0
16.906976217,0.056196064,0.0,0.0,0.5,0.0,0.0,0.0,0.0
16.952929861,0.045953644,0.0,0.0,0.5,0.0,0.0,0.0,0.0
16.999923254,0.046993393,0.0,0.0,0.5,0.0,0.0,0.0,0.0
17.049589519,0.049666265,0.0,0.0,0.5,0.0,0.0,0.0,0.0
17.106033844,0.056444325,0.0,0.0,0.5,0.0,0.0,0.0,0.0
17.149887249,0.043853405,0.0,0.0,0.5,0.0,0.0,0.0,0.0
17.19984289,0.049955641,0.0,0.0,0.5,0.0,0.0,0.0,0.0
17.252100996,0.052258106,0.0,0.0,0.5,0.0,0.0,0.0,0.0
17.299708408,0.047607412,0.0,0.0,0.5,0.0,0.0,0.0,0.0
17.349982871,0.050274463,0.0,0.0,0.5,0.0,0.0,0.0,0.0
17.400056571,0.0500737,0.0,0.0,0.5,0.0,0.0,0.0,0.0
17.453258481,0.05320191,0.0,0.0,0.5,0.0,0.0,0.0,0.0
17.503885407,0.050626926,0.0,0.0,0.5,0.0,0.0,0.0,0.0
17.549776265,0.045890858,0.0,0.0,0.5,0.0,0.0,0.0,0.0
17.602290668,0.052514403,0.0,0.0,0.5,0.0,0.0,0.0,0.0
17.64967969,0.047389022,0.0,0.0,0.5,0.0,0.0,0.0,0.0
17.70269802,0.05301833,0.0,0.0,0.5,0.0,0.0,0.0,0.0
17.75242565,0.04972763,0.0,0.0,0.5,0.0,0.0,0.0,0.0
17.81033892,0.05791327,0.0,0.0,0.5,0.0,0.0,0.0,0.0
17.852978897,0.042639977,0.0,0.0,0.5,0.0,0.0,0.0,0.0
17.905167013,0.052188116,0.0,0.0,0.5,0.0,0.0,0.0,0.0
17.950757804,0.045590791,0.0,0.0,0.5,0.0,0.0,0.0,0.0
18.014946237,0.064188433,0.0,0.0,0.5,0.0,0.0,0.0,0.0
18.05287649,0.037930253,0.0,0.0,0.5,0.0,0.0,0.0,0.0
18.100028393,0.047151903,0.0,0.0,0.5,0.0,0.0,0.0,0.0
18.14953183,0.049503437,0.0,0.0,0.5,0.0,0.0,0.0,0.0
18.199752927,0.050221097,0.0,0.0,0.5,0.0,0.0,0.0,0.0
18.253570951,0.053818024,0.0,0.0,0.5,0.0,0.0,0.0,0.0
18.312450671,0.05887972,0.0,0.0,0.5,0.0,0.0,0.0,0.0
18.350819469,0.038368798,0.0,0.0,0.5,0.0,0.0,0.0,0.0
18.399582132,0.048762663,0.0,0.0,0.5,0.0,0.0,0.0,0.0
18.450994593,0.051412461,0.0,0.0,0.5,0.0,0.0,0.0,0.0
18.501530876,0.050536283,0.0,0.0,0.5,0.0,0.0,0.0,0.0
18.549930005,0.048399129,0.0,0.0,0.5,0.0,0.0,0.0,0.0
18.599938483,0.050008478,0.0,0.0,0.5,0.0,0.0,0.0,0.0
18.649981529,0.050043046,0.0,0.0,0.5,0.0,0.0,0.0,0.0
18.701807756,0.051826227,0.0,0.0,0.5,0.0,0.0,0.0,0.0
18.750014978,0.048207222,0.0,0.0,0.5,0.0,0.0,0.0,0.0
18.810348932,0.060333954,0.0,0.0,0.5,0.0,0.0,0.0,0.0
18.854400127,0.044051195,0.0,0.0,0.5,0.0,0.0,0.0,0.0
18.900824202,0.046424075,0.0,0.0,0.5,0.0,0.0,0.0,0.0
18.949556042,0.04873184,0.0,0.0,0.5,0.0,0.0,0.0,0.0
18.999904106,0.050348064,0.0,0.0,0.5,0.0,0.0,0.0,0.0
19.05052561,0.050621504,0.0,0.0,0.5,0.0,0.0,0.0,0.0
19.114483307,0.063957697,0.0,0.0,0.5,0.0,0.0,0.0,0.0
19.163815619,0.049332312,0.0,0.0,0.5,0.0,0.0,0.0,0.0
19.208752212,0.044936593,0.0,0.0,0.5,0.0,0.0,0.0,0.0
