Time,dt,Error,Omega,V,Dummy,P,I,D
6.946160069,0.050097348,0.0,-0.20930432908319158,0.5,0.0,0.0,0.0,0.0
7.001307534,0.055147465,0.0,-0.1954310836578087,0.5,0.0,0.0,0.0,0.0
7.047929115,0.046621581,0.0,-0.1954310836578087,0.5,0.0,0.0,0.0,0.0
7.096306964,0.048377849,0.0,-0.1954310836578087,0.5,0.0,0.0,0.0,0.0
7.146662701,0.050355737,0.0,-0.1954310836578087,0.5,0.0,0.0,0.0,0.0
7.196064268,0.049401567,0.0,-0.1954310836578087,0.5,0.0,0.0,0.0,0.0
7.255154051,0.059089783,0.0,-0.17702036309742525,0.5,0.0,0.0,0.0,0.0
7.296670409,0.041516358,0.0,-0.17702036309742525,0.5,0.0,0.0,0.0,0.0
7.361969519,0.06529911,0.0,-0.17702036309742525,0.5,0.0,0.0,0.0,0.0
7.39859858,0.036629061,0.0,-0.17702036309742525,0.5,0.0,0.0,0.0,0.0
7.448015867,0.049417287,0.0,-0.17702036309742525,0.5,0.0,0.0,0.0,0.0
7.500415945,0.052400078,0.0,-0.17702036309742525,0.5,0.0,0.0,0.0,0.0
7.54796218,0.047546235,0.0,-0.17702036309742525,0.5,0.0,0.0,0.0,0.0
7.597706125,0.049743945,0.0,-0.17702036309742525,0.5,0.0,0.0,0.0,0.0
7.648763803,0.051057678,0.0,-0.049375225779346665,0.5,0.0,0.0,0.0,0.0
7.70044637,0.051682567,0.0,-0.049375225779346665,0.5,0.0,0.0,0.0,0.0
7.750297124,0.049850754,0.0,-0.049375225779346665,0.5,0.0,0.0,0.0,0.0
7.797493626,0.047196502,0.0,-0.049375225779346665,0.5,0.0,0.0,0.0,0.0
7.846072647,0.048579021,0.0,-0.049375225779346665,0.5,0.0,0.0,0.0,0.0
7.897039108,0.050966461,0.0,-0.049375225779346665,0.5,0.0,0.0,0.0,0.0
7.9462955,0.049256392,0.0,-0.049375225779346665,0.5,0.0,0.0,0.0,0.0
8.003205291,0.056909791,0.0,-0.049375225779346665,0.5,0.0,0.0,0.0,0.0
8.046473074,0.043267783,0.0,-0.049375225779346665,0.5,0.0,0.0,0.0,0.0
8.097405856,0.050932782,0.0,-0.049375225779346665,0.5,0.0,0.0,0.0,0.0
8.148354787,0.050948931,0.0,-0.05759659945690778,0.5,0.0,0.0,0.0,0.0
8.197692625,0.049337838,0.0,-0.05759659945690778,0.5,0.0,0.0,0.0,0.0
8.246262214,0.048569589,0.0,-0.05759659945690778,0.5,0.0,0.0,0.0,0.0
8.305832854,0.05957064,0.0,-0.05759659945690778,0.5,0.0,0.0,0.0,0.0
8.350153039,0.044320185,0.0,-0.05759659945690778,0.5,0.0,0.0,0.0,0.0
8.397653401,0.047500362,0.0,-0.05759659945690778,0.5,0.0,0.0,0.0,0.0
8.447971102,0.050317701,0.0,-0.05759659945690778,0.5,0.0,0.0,0.0,0.0
8.497248002,0.0492769,0.0,-0.02760280251052172,0.5,0.0,0.0,0.0,0.0
8.556164033,0.058916031,0.0,-0.02760280251052172,0.5,0.0,0.0,0.0,0.0
8.602712507,0.046548474,0.0,-0.02760280251052172,0.5,0.0,0.0,0.0,0.0
8.646171532,0.043459025,0.0,-0.02760280251052172,0.5,0.0,0.0,0.0,0.0
8.696116405,0.049944873,0.0,-0.02760280251052172,0.5,0.0,0.0,0.0,0.0
8.747052223,0.050935818,0.0,-0.02760280251052172,0.5,0.0,0.0,0.0,0.0
8.797995374,0.050943151,0.0,-0.02760280251052172,0.5,0.0,0.0,0.0,0.0
8.846058635,0.048063261,0.0,-0.02760280251052172,0.5,0.0,0.0,0.0,0.0
8.89787449,0.051815855,0.0,0.0,0.5,0.0,0.0,0.0,0.0
