Time,dt,Error,Omega,V,Dummy,P,I,D
5.231644759,0.049840083,0.0,-0.6173598440575083,0.5,0.0,0.0,0.0,0.0
5.283557999,0.05191324,0.0,-0.7116776253423182,0.5,0.0,0.0,0.0,0.0
5.332216327,0.048658328,0.0,-0.7116776253423182,0.5,0.0,0.0,0.0,0.0
5.3884576,0.056241273,0.0,-0.7116776253423182,0.5,0.0,0.0,0.0,0.0
5.43196013,0.04350253,0.0,-0.7116776253423182,0.5,0.0,0.0,0.0,0.0
5.489213933,0.057253803,0.0,-0.7116776253423182,0.5,0.0,0.0,0.0,0.0
5.534956339,0.045742406,0.0,-0.7116776253423182,0.5,0.0,0.0,0.0,0.0
5.581547331,0.046590992,0.0,-0.6154471299035426,0.5,0.0,0.0,0.0,0.0
5.640343233,0.058795902,0.0,-0.6154471299035426,0.5,0.0,0.0,0.0,0.0
5.682218226,0.041874993,0.0,-0.6154471299035426,0.5,0.0,0.0,0.0,0.0
5.737371248,0.055153022,0.0,-0.6154471299035426,0.5,0.0,0.0,0.0,0.0
5.788353399,0.050982151,0.0,-0.6154471299035426,0.5,0.0,0.0,0.0,0.0
5.831726982,0.043373583,0.0,-0.6154471299035426,0.5,0.0,0.0,0.0,0.0
5.883104503,0.051377521,0.0,-0.6075157393634956,0.5,0.0,0.0,0.0,0.0
5.9320051,0.048900597,0.0,-0.6075157393634956,0.5,0.0,0.0,0.0,0.0
5.98212171,0.05011661,0.0,-0.6075157393634956,0.5,0.0,0.0,0.0,0.0
6.032423465,0.050301755,0.0,-0.6075157393634956,0.5,0.0,0.0,0.0,0.0
6.090985453,0.058561988,0.0,-0.6075157393634956,0.5,0.0,0.0,0.0,0.0
6.132036368,0.041050915,0.0,-0.6075157393634956,0.5,0.0,0.0,0.0,0.0
6.182259838,0.05022347,0.0,-0.5988835003078938,0.5,0.0,0.0,0.0,0.0
6.231443324,0.049183486,0.0,-0.5988835003078938,0.5,0.0,0.0,0.0,0.0
6.285136311,0.053692987,0.0,-0.5988835003078938,0.5,0.0,0.0,0.0,0.0
6.332292049,0.047155738,0.0,-0.5988835003078938,0.5,0.0,0.0,0.0,0.0
6.396563881,0.064271832,0.0,-0.5988835003078938,0.5,0.0,0.0,0.0,0.0
6.432530548,0.035966667,0.0,-0.5988835003078938,0.5,0.0,0.0,0.0,0.0
6.482230424,0.049699876,0.0,-0.5988835003078938,0.5,0.0,0.0,0.0,0.0
6.536357189,0.054126765,0.0,-0.5988835003078938,0.5,0.0,0.0,0.0,0.0
6.582529614,0.046172425,0.0,-0.5988835003078938,0.5,0.0,0.0,0.0,0.0
6.631500359,0.048970745,0.0,-0.15604138826045452,0.5,0.0,0.0,0.0,0.0
6.682302232,0.050801873,0.0,-0.15604138826045452,0.5,0.0,0.0,0.0,0.0
6.732200841,0.049898609,0.0,-0.15604138826045452,0.5,0.0,0.0,0.0,0.0
6.78356717,0.051366329,0.0,-0.15604138826045452,0.5,0.0,0.0,0.0,0.0
6.833017623,0.049450453,0.0,-0.15604138826045452,0.5,0.0,0.0,0.0,0.0
6.882315774,0.049298151,0.0,-0.15604138826045452,0.5,0.0,0.0,0.0,0.0
6.936387651,0.054071877,0.0,-0.15604138826045452,0.5,0.0,0.0,0.0,0.0
6.991260979,0.054873328,0.0,-0.15604138826045452,0.5,0.0,0.0,0.0,0.0
7.031940659,0.04067968,0.0,-0.15604138826045452,0.5,0.0,0.0,0.0,0.0
7.100485155,0.068544496,0.0,-0.15604138826045452,0.5,0.0,0.0,0.0,0.0
7.134077921,0.033592766,0.0,-0.15604138826045452,0.5,0.0,0.0,0.0,0.0
7.184541416,0.050463495,0.0,-0.15604138826045452,0.5,0.0,0.0,0.0,0.0
7.23235338,0.047811964,0.0,-0.05461873232675942,0.5,0.0,0.0,0.0,0.0
7.286614169,0.054260789,0.0,-0.05461873232675942,0.5,0.0,0.0,0.0,0.0
7.354311201,0.067697032,0.0,-0.05461873232675942,0.5,0.0,0.0,0.0,0.0
7.385393204,0.031082003,0.0,-0.05461873232675942,0.5,0.0,0.0,0.0,0.0
7.431672259,0.046279055,0.0,-0.05461873232675942,0.5,0.0,0.0,0.0,0.0
7.483090491,0.051418232,0.0,-0.05461873232675942,0.5,0.0,0.0,0.0,0.0
7.532165001,0.04907451,0.0,-0.05461873232675942,0.5,0.0,0.0,0.0,0.0
7.582383822,0.050218821,0.0,-0.05461873232675942,0.5,0.0,0.0,0.0,0.0
7.637278433,0.054894611,0.0,-0.3460031583164589,0.5,0.0,0.0,0.0,0.0
7.682166901,0.044888468,0.0,-0.3460031583164589,0.5,0.0,0.0,0.0,0.0
7.733548439,0.051381538,0.0,-0.3460031583164589,0.5,0.0,0.0,0.0,0.0
7.782265573,0.048717134,0.0,-0.3460031583164589,0.5,0.0,0.0,0.0,0.0
7.837228349,0.054962776,0.0,-0.3460031583164589,0.5,0.0,0.0,0.0,0.0
7.881969335,0.044740986,0.0,-0.3460031583164589,0.5,0.0,0.0,0.0,0.0
7.933115959,0.051146624,0.0,-0.3460031583164589,0.5,0.0,0.0,0.0,0.0
7.995630921,0.062514962,0.0,-0.3460031583164589,0.5,0.0,0.0,0.0,0.0
8.038684701,0.04305378,0.0,-0.3460031583164589,0.5,0.0,0.0,0.0,0.0
8.092339873,0.053655172,0.0,-0.3460031583164589,0.5,0.0,0.0,0.0,0.0
8.139261669,0.046921796,0.0,-0.3460031583164589,0.5,0.0,0.0,0.0,0.0
8.181880511,0.042618842,0.0,-0.3460031583164589,0.5,0.0,0.0,0.0,0.0
8.233247721,0.05136721,0.0,-0.5465555334610449,0.5,0.0,0.0,0.0,0.0
8.289987429,0.056739708,0.0,-0.5465555334610449,0.5,0.0,0.0,0.0,0.0
8.332071505,0.042084076,0.0,-0.5465555334610449,0.5,0.0,0.0,0.0,0.0
8.382012987,0.049941482,0.0,-0.5465555334610449,0.5,0.0,0.0,0.0,0.0
8.440791965,0.058778978,0.0,-0.5465555334610449,0.5,0.0,0.0,0.0,0.0
8.485083973,0.044292008,0.0,-0.5465555334610449,0.5,0.0,0.0,0.0,0.0
8.538151754,0.053067781,0.0,-0.5465555334610449,0.5,0.0,0.0,0.0,0.0
8.596074511,0.057922757,0.0,-0.5465555334610449,0.5,0.0,0.0,0.0,0.0
8.642264409,0.046189898,0.0,-0.5465555334610449,0.5,0.0,0.0,0.0,0.0
8.682091805,0.039827396,0.0,-0.5465555334610449,0.5,0.0,0.0,0.0,0.0
8.732364412,0.050272607,0.0,-0.10993761024541703,0.5,0.0,0.0,0.0,0.0
8.782024058,0.049659646,0.0,-0.10993761024541703,0.5,0.0,0.0,0.0,0.0
8.832333488,0.05030943,0.0,-0.10993761024541703,0.5,0.0,0.0,0.0,0.0
8.882529804,0.050196316,0.0,-0.10993761024541703,0.5,0.0,0.0,0.0,0.0
8.934335451,0.051805647,0.0,-0.10993761024541703,0.5,0.0,0.0,0.0,0.0
8.993093788,0.058758337,0.0,-0.10993761024541703,0.5,0.0,0.0,0.0,0.0
9.039149591,0.046055803,0.0,-0.10993761024541703,0.5,0.0,0.0,0.0,0.0
9.082071832,0.042922241,0.0,-0.10993761024541703,0.5,0.0,0.0,0.0,0.0
9.132111649,0.050039817,0.0,-0.10993761024541703,0.5,0.0,0.0,0.0,0.0
9.182166336,0.050054687,0.0,-0.10993761024541703,0.5,0.0,0.0,0.0,0.0
9.240003492,0.057837156,0.0,-0.10993761024541703,0.5,0.0,0.0,0.0,0.0
9.282095187,0.042091695,0.0,-0.10993761024541703,0.5,0.0,0.0,0.0,0.0
9.332672732,0.050577545,0.0,-0.10993761024541703,0.5,0.0,0.0,0.0,0.0
9.394033741,0.061361009,0.0,-0.10993761024541703,0.5,0.0,0.0,0.0,0.0
9.438345018,0.044311277,0.0,-0.10993761024541703,0.5,0.0,0.0,0.0,0.0
9.483101444,0.044756426,0.0,-0.10993761024541703,0.5,0.0,0.0,0.0,0.0
9.532050205,0.048948761,0.0,-0.10993761024541703,0.5,0.0,0.0,0.0,0.0
9.590604739,0.058554534,0.0,-0.10993761024541703,0.5,0.0,0.0,0.0,0.0
