Time,dt,Error,Omega,V,Dummy,P,I,D
4.597665037,0.04883389,0.0,0.0,0.45976650369999994,0.0,0.0,0.0,0.0
4.650465733,0.052800696,0.0,0.0,0.46504657329999993,0.0,0.0,0.0,0.0
4.698748039,0.048282306,0.0,0.0,0.4698748038999999,0.0,0.0,0.0,0.0
4.750818923,0.052070884,0.0,0.0,0.4750818922999999,0.0,0.0,0.0,0.0
4.80303626,0.052217337,0.0,0.0,0.48030362599999993,0.0,0.0,0.0,0.0
4.859695925,0.056659665,0.0,0.0,0.48596959249999994,0.0,0.0,0.0,0.0
4.900745919,0.041049994,0.0,0.0,0.4900745918999999,0.0,0.0,0.0,0.0
4.947989015,0.047243096,0.0,0.0,0.4947989014999999,0.0,0.0,0.0,0.0
5.000305888,0.052316873,0.0,0.0,0.5,0.0,0.0,0.0,0.0
5.047689827,0.047383939,0.0,0.0,0.5,0.0,0.0,0.0,0.0
5.099152727,0.0514629,0.0,0.0,0.5,0.0,0.0,0.0,0.0
5.148144607,0.04899188,0.0,0.0,0.5,0.0,0.0,0.0,0.0
5.197592226,0.049447619,0.0,0.0,0.5,0.0,0.0,0.0,0.0
5.258519853,0.060927627,0.0,0.0,0.5,0.0,0.0,0.0,0.0
5.297701891,0.039182038,0.0,0.0,0.5,0.0,0.0,0.0,0.0
5.353650308,0.055948417,0.0,0.0,0.5,0.0,0.0,0.0,0.0
5.397677326,0.044027018,0.0,0.0,0.5,0.0,0.0,0.0,0.0
5.450756495,0.053079169,0.0,0.0,0.5,0.0,0.0,0.0,0.0
5.50147969,0.050723195,0.0,0.0,0.5,0.0,0.0,0.0,0.0
5.548657584,0.047177894,0.0,0.0,0.5,0.0,0.0,0.0,0.0
5.601195836,0.052538252,0.0,0.0,0.5,0.0,0.0,0.0,0.0
5.65268528,0.051489444,0.0,0.0,0.5,0.0,0.0,0.0,0.0
5.697894798,0.045209518,0.0,0.0,0.5,0.0,0.0,0.0,0.0
5.747727821,0.049833023,0.0,0.0,0.5,0.0,0.0,0.0,0.0
5.799171965,0.051444144,0.0,0.0,0.5,0.0,0.0,0.0,0.0
5.84735762,0.048185655,0.0,0.0,0.5,0.0,0.0,0.0,0.0
5.898110705,0.050753085,0.0,0.0,0.5,0.0,0.0,0.0,0.0
5.947811226,0.049700521,0.0,0.0,0.5,0.0,0.0,0.0,0.0
5.997597266,0.04978604,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.052507036,0.05490977,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.098386478,0.045879442,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.153572213,0.055185735,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.204838656,0.051266443,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.247764718,0.042926062,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.30067708,0.052912362,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.347948159,0.047271079,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.399772172,0.051824013,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.453595815,0.053823643,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.50346155,0.049865735,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.548566231,0.045104681,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.613813807,0.065247576,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.650238431,0.036424624,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.697818466,0.047580035,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.748863466,0.051045,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.799144128,0.050280662,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.84951553,0.050371402,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.906145429,0.056629899,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.954214575,0.048069146,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.004616194,0.050401619,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.048003466,0.043387272,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.097818847,0.049815381,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.148455859,0.050637012,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.204171306,0.055715447,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.247590162,0.043418856,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.301131148,0.053540986,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.350502754,0.049371606,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.404939049,0.054436295,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.447583416,0.042644367,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.497713884,0.050130468,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.550212579,0.052498695,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.598019688,0.047807109,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.647440386,0.049420698,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.701701475,0.054261089,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.748296482,0.046595007,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.797332423,0.049035941,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.8500711,0.052738677,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.902385231,0.052314131,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.947732725,0.045347494,0.0,0.0,0.5,0.0,0.0,0.0,0.0
8.005895161,0.058162436,0.0,0.0,0.5,0.0,0.0,0.0,0.0
8.047829858,0.041934697,0.0,0.0,0.5,0.0,0.0,0.0,0.0
8.098561056,0.050731198,0.0,0.0,0.5,0.0,0.0,0.0,0.0
8.147873326,0.04931227,0.0,0.0,0.5,0.0,0.0,0.0,0.0
8.200265963,0.052392637,0.0,0.0,0.5,0.0,0.0,0.0,0.0
8.248316005,0.048050042,0.0,0.0,0.5,0.0,0.0,0.0,0.0
8.297318913,0.049002908,0.0,0.0,0.5,0.0,0.0,0.0,0.0
8.350109317,0.052790404,0.0,0.0,0.5,0.0,0.0,0.0,0.0
8.39767296,0.047563643,0.0,0.0,0.5,0.0,0.0,0.0,0.0
8.449061731,0.051388771,0.0,0.0,0.5,0.0,0.0,0.0,0.0
8.498632629,0.049570898,0.0,0.0,0.5,0.0,0.0,0.0,0.0
8.547590197,0.048957568,0.0,0.0,0.5,0.0,0.0,0.0,0.0
8.601006033,0.053415836,0.0,0.0,0.5,0.0,0.0,0.0,0.0
8.648448991,0.047442958,0.0,0.0,0.5,0.0,0.0,0.0,0.0
8.706058647,0.057609656,0.0,0.0,0.5,0.0,0.0,0.0,0.0
8.748613846,0.042555199,0.0,0.0,0.5,0.0,0.0,0.0,0.0
8.801281451,0.052667605,0.0,0.0,0.5,0.0,0.0,0.0,0.0
8.857884186,0.056602735,0.0,0.0,0.5,0.0,0.0,0.0,0.0
8.906812255,0.048928069,0.0,0.0,0.5,0.0,0.0,0.0,0.0
8.956153995,0.04934174,0.0,0.0,0.5,0.0,0.0,0.0,0.0
8.998367026,0.042213031,0.0,0.0,0.5,0.0,0.0,0.0,0.0
9.04877721,0.050410184,0.0,0.0,0.5,0.0,0.0,0.0,0.0
9.09783523,0.04905802,0.0,0.0,0.5,0.0,0.0,0.0,0.0
9.150028725,0.052193495,0.0,0.0,0.5,0.0,0.0,0.0,0.0
9.19900063,0.048971905,0.0,0.0,0.5,0.0,0.0,0.0,0.0
9.248170219,0.049169589,0.0,0.0,0.5,0.0,0.0,0.0,0.0
9.299084088,0.050913869,0.0,0.0,0.5,0.0,0.0,0.0,0.0
9.349692906,0.050608818,0.0,0.0,0.5,0.0,0.0,0.0,0.0
9.398669866,0.04897696,0.0,0.0,0.5,0.0,0.0,0.0,0.0
9.448391514,0.049721648,0.0,0.0,0.5,0.0,0.0,0.0,0.0
9.49997148,0.051579966,0.0,0.0,0.5,0.0,0.0,0.0,0.0
9.550332,0.05036052,0.0,0.0,0.5,0.0,0.0,0.0,0.0
9.602431996,0.052099996,0.0,0.0,0.5,0.0,0.0,0.0,0.0
9.650198808,0.047766812,0.0,0.0,0.5,0.0,0.0,0.0,0.0
9.70274736,0.052548552,0.0,0.0,0.5,0.0,0.0,0.0,0.0
9.751687151,0.048939791,0.0,0.0,0.5,0.0,0.0,0.0,0.0
9.797568434,0.045881283,0.0,0.0,0.5,0.0,0.0,0.0,0.0
9.847254726,0.049686292,0.0,0.0,0.5,0.0,0.0,0.0,0.0
9.89775117,0.050496444,0.0,0.0,0.5,0.0,0.0,0.0,0.0
9.947535435,0.049784265,0.0,0.0,0.5,0.0,0.0,0.0,0.0
10.002201698,0.054666263,0.0,0.0,0.5,0.0,0.0,0.0,0.0
10.052879434,0.050677736,0.0,0.0,0.5,0.0,0.0,0.0,0.0
10.100322517,0.047443083,0.0,0.0,0.5,0.0,0.0,0.0,0.0
10.14757786,0.047255343,0.0,0.0,0.5,0.0,0.0,0.0,0.0
10.20062437,0.05304651,0.0,0.0,0.5,0.0,0.0,0.0,0.0
10.247769316,0.047144946,0.0,0.0,0.5,0.0,0.0,0.0,0.0
10.298210176,0.05044086,0.0,0.0,0.5,0.0,0.0,0.0,0.0
10.347789124,0.049578948,0.0,0.0,0.5,0.0,0.0,0.0,0.0
10.398203188,0.050414064,0.0,0.0,0.5,0.0,0.0,0.0,0.0
10.458306063,0.060102875,0.0,0.0,0.5,0.0,0.0,0.0,0.0
10.497764144,0.039458081,0.0,0.0,0.5,0.0,0.0,0.0,0.0
10.555232885,0.057468741,0.0,0.0,0.5,0.0,0.0,0.0,0.0
10.597687186,0.042454301,0.0,0.0,0.5,0.0,0.0,0.0,0.0
10.657141145,0.059453959,0.0,0.0,0.5,0.0,0.0,0.0,0.0
10.70066771,0.043526565,0.0,0.0,0.5,0.0,0.0,0.0,0.0
10.747851093,0.047183383,0.0,0.0,0.5,0.0,0.0,0.0,0.0
10.801295597,0.053444504,0.0,0.0,0.5,0.0,0.0,0.0,0.0
10.848771034,0.047475437,0.0,0.0,0.5,0.0,0.0,0.0,0.0
10.900739934,0.0519689,0.0,0.0,0.5,0.0,0.0,0.0,0.0
10.947470301,0.046730367,0.0,0.0,0.5,0.0,0.0,0.0,0.0
11.002930644,0.055460343,0.0,0.0,0.5,0.0,0.0,0.0,0.0
11.047340573,0.044409929,0.0,0.0,0.5,0.0,0.0,0.0,0.0
11.0986217,0.051281127,0.0,0.0,0.5,0.0,0.0,0.0,0.0
11.147721407,0.049099707,0.0,0.0,0.5,0.0,0.0,0.0,0.0
11.200228671,0.052507264,0.0,0.0,0.5,0.0,0.0,0.0,0.0
11.25007978,0.049851109,0.0,0.0,0.5,0.0,0.0,0.0,0.0
11.298579168,0.048499388,0.0,0.0,0.5,0.0,0.0,0.0,0.0
11.35235881,0.053779642,0.0,0.0,0.5,0.0,0.0,0.0,0.0
11.398948119,0.046589309,0.0,0.0,0.5,0.0,0.0,0.0,0.0
11.453697556,0.054749437,0.0,0.0,0.5,0.0,0.0,0.0,0.0
11.497919384,0.044221828,0.0,0.0,0.5,0.0,0.0,0.0,0.0
11.551202946,0.053283562,0.0,0.0,0.5,0.0,0.0,0.0,0.0
11.598056323,0.046853377,0.0,0.0,0.5,0.0,0.0,0.0,0.0
11.661158928,0.063102605,0.0,0.0,0.5,0.0,0.0,0.0,0.0
11.699563389,0.038404461,0.0,0.0,0.5,0.0,0.0,0.0,0.0
11.748011475,0.048448086,0.0,0.0,0.5,0.0,0.0,0.0,0.0
11.799810922,0.051799447,0.0,0.0,0.5,0.0,0.0,0.0,0.0
11.848736215,0.048925293,0.0,0.0,0.5,0.0,0.0,0.0,0.0
11.897982595,0.04924638,0.0,0.0,0.5,0.0,0.0,0.0,0.0
11.954918359,0.056935764,0.0,0.0,0.5,0.0,0.0,0.0,0.0
11.999430308,0.044511949,0.0,0.0,0.5,0.0,0.0,0.0,0.0
12.047625468,0.04819516,0.0,0.0,0.5,0.0,0.0,0.0,0.0
12.101125643,0.053500175,0.0,0.0,0.5,0.0,0.0,0.0,0.0
12.14798984,0.046864197,0.0,0.0,0.5,0.0,0.0,0.0,0.0
12.201070883,0.053081043,0.0,0.0,0.5,0.0,0.0,0.0,0.0
12.249018531,0.047947648,0.0,0.0,0.5,0.0,0.0,0.0,0.0
12.297825802,0.048807271,0.0,0.0,0.5,0.0,0.0,0.0,0.0
12.351999695,0.054173893,0.0,0.0,0.5,0.0,0.0,0.0,0.0
12.397445916,0.045446221,0.0,0.0,0.5,0.0,0.0,0.0,0.0
12.448842969,0.051397053,0.0,0.0,0.5,0.0,0.0,0.0,0.0
12.499193579,0.05035061,0.0,0.0,0.5,0.0,0.0,0.0,0.0
12.551092227,0.051898648,0.0,0.0,0.5,0.0,0.0,0.0,0.0
12.599840434,0.048748207,0.0,0.0,0.5,0.0,0.0,0.0,0.0
12.647685415,0.047844981,0.0,0.0,0.5,0.0,0.0,0.0,0.0
12.69785663,0.050171215,0.0,0.0,0.5,0.0,0.0,0.0,0.0
12.751769376,0.053912746,0.0,0.0,0.5,0.0,0.0,0.0,0.0
12.798537764,0.046768388,0.0,0.0,0.5,0.0,0.0,0.0,0.0
12.874131194,0.07559343,0.0,0.0,0.5,0.0,0.0,0.0,0.0
12.897594324,0.02346313,0.0,0.0,0.5,0.0,0.0,0.0,0.0
12.95143809,0.053843766,0.0,0.0,0.5,0.0,0.0,0.0,0.0
13.005925188,0.054487098,0.0,0.0,0.5,0.0,0.0,0.0,0.0
13.047577406,0.041652218,0.0,0.0,0.5,0.0,0.0,0.0,0.0
13.097967493,0.050390087,0.0,0.0,0.5,0.0,0.0,0.0,0.0
13.1477294,0.049761907,0.0,0.0,0.5,0.0,0.0,0.0,0.0
13.208362827,0.060633427,0.0,0.0,0.5,0.0,0.0,0.0,0.0
13.248557952,0.040195125,0.0,0.0,0.5,0.0,0.0,0.0,0.0
13.299018256,0.050460304,0.0,0.0,0.5,0.0,0.0,0.0,0.0
13.347753592,0.048735336,0.0,0.0,0.5,0.0,0.0,0.0,0.0
13.399926672,0.05217308,0.0,0.0,0.5,0.0,0.0,0.0,0.0
13.447807485,0.047880813,0.0,0.0,0.5,0.0,0.0,0.0,0.0
13.499640701,0.051833216,0.0,0.0,0.5,0.0,0.0,0.0,0.0
13.549994165,0.050353464,0.0,0.0,0.5,0.0,0.0,0.0,0.0
13.601109021,0.051114856,0.0,0.0,0.5,0.0,0.0,0.0,0.0
13.64843545,0.047326429,0.0,0.0,0.5,0.0,0.0,0.0,0.0
13.706125811,0.057690361,0.0,0.0,0.5,0.0,0.0,0.0,0.0
13.749220605,0.043094794,0.0,0.0,0.5,0.0,0.0,0.0,0.0
13.801231718,0.052011113,0.0,0.0,0.5,0.0,0.0,0.0,0.0
13.853275381,0.052043663,0.0,0.0,0.5,0.0,0.0,0.0,0.0
13.897803938,0.044528557,0.0,0.0,0.5,0.0,0.0,0.0,0.0
13.958912427,0.061108489,0.0,0.0,0.5,0.0,0.0,0.0,0.0
13.999584661,0.040672234,0.0,0.0,0.5,0.0,0.0,0.0,0.0
14.048595791,0.04901113,0.0,0.0,0.5,0.0,0.0,0.0,0.0
14.097286545,0.048690754,0.0,0.0,0.5,0.0,0.0,0.0,0.0
14.153798778,0.056512233,0.0,0.0,0.5,0.0,0.0,0.0,0.0
14.201771952,0.047973174,0.0,0.0,0.5,0.0,0.0,0.0,0.0
14.248070603,0.046298651,0.0,0.0,0.5,0.0,0.0,0.0,0.0
