Time,dt,Error,Omega,V,Dummy,P,I,D
5.486645285,0.048576625,0.0,0.0,0.5,0.0,0.0,0.0,0.0
5.542907632,0.056262347,0.0,0.0,0.5,0.0,0.0,0.0,0.0
5.582866912,0.03995928,0.0,0.0,0.5,0.0,0.0,0.0,0.0
5.639264048,0.056397136,0.0,0.0,0.5,0.0,0.0,0.0,0.0
5.681985601,0.042721553,0.0,0.0,0.5,0.0,0.0,0.0,0.0
5.77642457,0.094438969,0.0,0.0,0.5,0.0,0.0,0.0,0.0
5.786323002,0.009898432,0.0,0.0,0.5,0.0,0.0,0.0,0.0
5.842057794,0.055734792,0.0,0.0,0.5,0.0,0.0,0.0,0.0
5.884530983,0.042473189,0.0,0.0,0.5,0.0,0.0,0.0,0.0
5.938925385,0.054394402,0.0,0.0,0.5,0.0,0.0,0.0,0.0
5.983177788,0.044252403,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.033782462,0.050604674,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.437569122,0.40378666,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.515039822,0.0774707,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.55504084,0.040001018,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.5816491,0.02660826,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.640616412,0.058967312,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.68300315,0.042386738,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.736001074,0.052997924,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.781555473,0.045554399,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.918338121,0.136782648,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.935345846,0.017007725,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.983786259,0.048440413,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.030905028,0.047118769,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.093731927,0.062826899,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.130818815,0.037086888,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.181260722,0.050441907,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.249265457,0.068004735,0.0,0.0,0.5,0.0,0.0,0.0,0.0
