Time,dt,Error,Omega,V,Dummy,P,I,D
5.381510622,0.071599107,0.0,0.0,0.5,0.0,0.0,0.0,0.0
5.412787789,0.031277167,0.0,0.0,0.5,0.0,0.0,0.0,0.0
5.464041555,0.051253766,0.0,0.0,0.5,0.0,0.0,0.0,0.0
5.523707251,0.059665696,0.0,0.0,0.5,0.0,0.0,0.0,0.0
5.639385318,0.115678067,0.0,0.0,0.5,0.0,0.0,0.0,0.0
5.672204503,0.032819185,0.0,0.0,0.5,0.0,0.0,0.0,0.0
5.730571642,0.058367139,0.0,0.0,0.5,0.0,0.0,0.0,0.0
5.760430914,0.029859272,0.0,0.0,0.5,0.0,0.0,0.0,0.0
5.821289223,0.060858309,0.0,0.0,0.5,0.0,0.0,0.0,0.0
5.863617923,0.0423287,0.0,0.0,0.5,0.0,0.0,0.0,0.0
5.912711059,0.049093136,0.0,0.0,0.5,0.0,0.0,0.0,0.0
5.960964444,0.048253385,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.011413741,0.050449297,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.065334231,0.05392049,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.117347253,0.052013022,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.160569071,0.043221818,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.215004074,0.054435003,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.262262824,0.04725875,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.318105488,0.055842664,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.363973201,0.045867713,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.412275892,0.048302691,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.460233149,0.047957257,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.512982201,0.052749052,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.563399632,0.050417431,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.610348961,0.046949329,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.660334197,0.049985236,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.719845366,0.059511169,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.764593394,0.044748028,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.813463842,0.048870448,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.867869294,0.054405452,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.9144214,0.046552106,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6.960718988,0.046297588,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.010320991,0.049602003,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.069051166,0.058730175,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.118437806,0.04938664,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.169629532,0.051191726,0.0,0.0,0.5,0.0,0.0,0.0,0.0
7.210668548,0.041039016,0.0,0.0,0.5,0.0,0.0,0.0,0.0
